c0,c1
34.0735,-118.2868
34.04,-118.3003
34.0535,-118.3196
34.0617,-118.3142
34.2282,-118.4536
34.04,-118.2916
34.0691,-118.2929
34.0472,-118.309
34.0381,-118.3177
34.0618,-118.287
34.201,-118.5863
34.174,-118.5888
34.2427,-118.6065
34.1884,-118.5884
34.201,-118.6016
34.1737,-118.5535
34.1542,-118.3403
34.0363,-118.2619
34.0416,-118.2584
34.1817,-118.4487
34.1776,-118.44
34.1796,-118.482
34.1649,-118.4945
34.1723,-118.5273
34.1576,-118.4923
34.2147,-118.5142
34.2214,-118.4731
34.2214,-118.4731
34.2085,-118.4749
34.0952,-118.3005
33.9806,-118.2848
33.9601,-118.2827
33.9892,-118.2827
33.9601,-118.2695
33.9656,-118.2673
33.9746,-118.3265
33.9637,-118.2717
34.0037,-118.2915
33.9833,-118.3089
34.0037,-118.3089
34.0691,-118.2917
34.0618,-118.2916
34.0633,-118.314
34.0578,-118.2954
34.0617,-118.3029
34.0618,-118.3191
34.0491,-118.3
34.172,-118.6058
34.1905,-118.6059
34.2198,-118.5951
34.0838,-118.3614
34.0695,-118.2273
34.0409,-118.2574
34.0404,-118.2504
34.0653,-118.4702
34.2125,-118.4566
34.1721,-118.4662
34.1794,-118.4312
34.1721,-118.4485
34.1867,-118.4509
34.2142,-118.4661
34.1867,-118.4662
34.212,-118.5361
34.1939,-118.5491
34.1867,-118.4743
34.2214,-118.4749
34.2212,-118.5027
34.1939,-118.4749
34.1543,-118.4689
34.1516,-118.2859
34.1353,-118.269
34.1008,-118.2347
34.1173,-118.1991
34.0001,-118.3089
33.9271,-118.2659
33.9482,-118.2408
33.9419,-118.2794
33.9237,-118.2739
34.2215,-118.4553
34.3004,-118.448
34.3004,-118.448
34.2247,-118.4677
34.2747,-118.4696
34.312,-118.4415
34.3235,-118.4318
34.3115,-118.4388
34.2773,-118.4495
34.2773,-118.4495
34.2247,-118.4516
34.0618,-118.2954
34.0509,-118.2916
34.0731,-118.3136
34.0526,-118.3
34.0746,-118.2917
34.069,-118.3163
34.0436,-118.309
34.1974,-118.6015
34.2222,-118.5907
34.1828,-118.6102
34.0399,-118.3377
34.0714,-118.373
34.038,-118.3177
34.0391,-118.3604
34.0837,-118.368
34.0496,-118.3428
34.0726,-118.3279
34.0343,-118.3873
34.0404,-118.377
34.05,-118.4106
34.0737,-118.4649
34.0612,-118.4183
34.0327,-118.3822
34.0492,-118.4456
34.0341,-118.4525
34.1292,-118.4794
34.046,-118.4652
34.1976,-118.4574
34.2049,-118.4335
34.1939,-118.4575
34.1781,-118.4179
34.1836,-118.4355
34.2103,-118.4488
34.2012,-118.4723
34.1594,-118.4487
34.2012,-118.4313
34.2012,-118.4662
34.2131,-118.4584
34.2024,-118.4415
34.1903,-118.4662
34.1794,-118.4312
34.1535,-118.464
34.1576,-118.4225
34.1516,-118.4465
34.203,-118.4575
34.2011,-118.5208
34.2688,-118.4158
34.2293,-118.3966
34.2866,-118.5754
34.2248,-118.5151
34.2267,-118.5026
34.2647,-118.5253
34.2355,-118.5448
34.2538,-118.5371
34.2284,-118.4851
34.313,-118.5202
34.2264,-118.5448
34.2284,-118.4804
33.9393,-118.2565
33.9328,-118.2586
33.9555,-118.2871
33.947,-118.2594
33.9399,-118.2869
33.8773,-118.2867
33.9292,-118.2739
33.9019,-118.283
33.932,-118.2826
33.9439,-118.2346
34.2319,-118.4654
33.9311,-118.2493
33.9265,-118.2739
33.9393,-118.2652
33.9363,-118.2426
33.9433,-118.2491
33.9321,-118.2463
34.3101,-118.4273
34.2356,-118.4729
34.2976,-118.4505
34.3247,-118.4393
34.283,-118.4635
34.2337,-118.4536
34.2217,-118.4247
34.2427,-118.4453
34.2309,-118.4343
34.3158,-118.4667
34.2356,-118.4698
34.2134,-118.4488
34.2134,-118.4488
34.2892,-118.4528
34.3035,-118.4412
34.2319,-118.4676
34.2353,-118.4404
34.3103,-118.4467
34.2214,-118.4699
34.2039,-118.464
34.1576,-118.4312
34.1794,-118.4312
34.2012,-118.4487
34.1594,-118.4487
34.2012,-118.464
34.1781,-118.4179
34.1867,-118.4662
34.2085,-118.4825
34.2066,-118.4837
34.1975,-118.5273
34.1866,-118.5098
34.1775,-118.5088
34.1939,-118.536
34.0974,-118.2367
34.0814,-118.2257
34.0795,-118.269
34.1109,-118.2016
34.1144,-118.1815
34.1136,-118.1862
34.0812,-118.2265
34.0812,-118.2265
34.119,-118.2422
34.1334,-118.2718
34.0747,-118.2402
33.9791,-118.3112
34.0017,-118.2959
33.998,-118.3126
33.9855,-118.3216
33.989,-118.3308
33.9624,-118.2871
33.9685,-118.263
33.966,-118.2783
33.9922,-118.3276
33.9505,-118.3111
33.9782,-118.3265
33.9782,-118.3265
33.9637,-118.309
33.96,-118.309
33.989,-118.3308
33.9806,-118.2918
34.0027,-118.2959
33.9689,-118.2803
33.961,-118.2919
33.9637,-118.2987
33.9892,-118.2915
33.9863,-118.2881
33.9997,-118.2849
34.0039,-118.2565
34.0039,-118.2565
33.9951,-118.2586
33.9824,-118.2783
34.0159,-118.2536
33.942,-118.4095
34.0249,-118.3959
34.0062,-118.4289
33.9958,-118.4491
33.931,-118.396
34.1794,-118.3855
34.2496,-118.2782
34.2496,-118.2782
33.9201,-118.2868
34.3063,-118.4512
34.0527,-118.1969
33.8698,-118.2858
34.2148,-118.5404
34.0855,-118.23
33.9995,-118.2817
34.0306,-118.2341
34.2388,-118.2701
34.0618,-118.2992
34.0636,-118.3047
34.2011,-118.5885
34.0818,-118.2856
34.0871,-118.3441
34.1106,-118.199
33.9237,-118.2828
34.0776,-118.3092
