c0,c1
34.0394,-118.2405
34.0454,-118.2466
34.0382,-118.2316
34.0394,-118.2405
34.0491,-118.2558
34.046,-118.2509
34.0467,-118.2485
34.0563,-118.2374
34.0502,-118.254
34.0355,-118.2714
34.0488,-118.2553
34.0457,-118.2665
34.0461,-118.2461
34.0461,-118.2461
34.057,-118.2437
34.0491,-118.2558
34.0525,-118.2432
34.0459,-118.2579
34.0502,-118.2574
34.0461,-118.2476
34.0551,-118.2545
34.0444,-118.2407
34.0495,-118.2494
34.0502,-118.254
34.0467,-118.2485
34.046,-118.2493
34.0349,-118.263
34.0453,-118.2499
34.0599,-118.2379
34.046,-118.2509
34.0688,-118.2333
34.0688,-118.2333
34.0617,-118.2469
34.0442,-118.2439
34.0673,-118.2489
34.0606,-118.2439
34.0485,-118.2447
34.0437,-118.2617
34.0416,-118.255
34.0572,-118.2481
34.0371,-118.2672
34.0387,-118.2335
34.0396,-118.259
34.0472,-118.2371
34.0454,-118.2422
34.0466,-118.259
34.0419,-118.2523
34.0617,-118.2469
34.0433,-118.2504
34.0495,-118.2529
34.0467,-118.2485
34.0644,-118.2387
34.0502,-118.254
34.0357,-118.2593
34.0545,-118.2499
34.0348,-118.2687
34.0431,-118.2692
34.0541,-118.2417
34.054,-118.2435
34.0685,-118.246
34.0846,-118.2845
34.0591,-118.2542
34.0509,-118.2642
34.0692,-118.2792
34.0619,-118.2702
34.0658,-118.2814
34.172,-118.5882
34.1938,-118.6016
34.2061,-118.5872
34.212,-118.5754
34.1682,-118.571
34.2136,-118.5912
34.2197,-118.6016
34.1829,-118.6077
34.2083,-118.5754
34.1731,-118.6536
34.2047,-118.599
34.169,-118.5826
34.1938,-118.6059
34.1571,-118.6349
34.1657,-118.5959
34.2258,-118.5994
34.1956,-118.599
34.1924,-118.6212
34.1733,-118.5941
34.1974,-118.5884
34.1884,-118.5959
34.1512,-118.5723
34.1592,-118.6007
34.1906,-118.6189
34.2198,-118.6003
34.1733,-118.599
34.2065,-118.5885
34.1946,-118.6272
34.155,-118.6297
34.1956,-118.6016
34.212,-118.5754
34.1683,-118.6007
34.1702,-118.5729
34.1697,-118.6058
34.1926,-118.5819
34.2143,-118.6206
34.0538,-118.2488
34.043,-118.2641
34.0515,-118.2424
34.0487,-118.2361
34.0522,-118.2434
34.0522,-118.2434
34.0483,-118.2631
34.0454,-118.2333
34.0583,-118.2378
34.0674,-118.2753
34.0399,-118.2754
34.0763,-118.2613
34.0853,-118.299
34.0508,-118.2683
34.0664,-118.2697
34.0693,-118.2687
34.0815,-118.2772
34.0596,-118.2701
34.0746,-118.2736
34.0756,-118.2683
34.0132,-118.3457
34.0273,-118.3028
34.0282,-118.3133
34.0244,-118.3327
34.0155,-118.2959
34.0327,-118.309
34.0355,-118.2786
34.0049,-118.3473
34.0221,-118.2915
34.0146,-118.3045
34.0155,-118.2975
34.0018,-118.3294
34.0072,-118.3201
34.0146,-118.3414
34.0073,-118.3108
34.0091,-118.2915
34.0349,-118.3046
34.0365,-118.2802
34.0178,-118.3569
34.0339,-118.3189
34.0146,-118.3241
34.0146,-118.3241
34.079,-118.1781
34.0808,-118.1976
34.0949,-118.1645
34.0602,-118.198
34.0248,-118.2054
34.0506,-118.2124
34.0335,-118.2091
34.0432,-118.2085
34.0432,-118.2085
34.083,-118.2137
34.0891,-118.1717
34.0891,-118.1717
34.0812,-118.2032
34.0434,-118.1954
34.0571,-118.1946
34.0444,-118.2174
34.0444,-118.2174
34.02,-118.2058
33.7289,-118.2846
33.7868,-118.2658
33.7865,-118.2996
33.7343,-118.2946
33.7828,-118.2651
33.7769,-118.2661
33.7868,-118.2658
33.7433,-118.2923
33.7785,-118.2636
33.7613,-118.2819
34.1016,-118.3447
34.1052,-118.3375
34.0951,-118.3047
34.098,-118.3479
34.0835,-118.3091
34.1016,-118.3468
34.0981,-118.3032
34.1016,-118.3387
34.1016,-118.3489
34.0998,-118.3479
34.0938,-118.3136
34.1016,-118.35
34.1006,-118.3417
34.0522,-118.3699
34.0573,-118.3468
34.0579,-118.3627
34.0672,-118.3518
34.0637,-118.3562
34.0626,-118.3578
34.0709,-118.3332
34.0522,-118.3334
34.0522,-118.3334
34.0514,-118.3799
34.0514,-118.3799
34.0653,-118.4702
34.043,-118.3785
34.0313,-118.3946
34.0419,-118.4602
34.0794,-118.4299
33.9863,-118.2881
34.0814,-118.4598
34.0379,-118.4381
34.0332,-118.4499
34.046,-118.4652
34.0499,-118.4229
34.033,-118.4324
34.0549,-118.3774
34.0332,-118.4499
34.0509,-118.4458
34.0359,-118.5357
34.0456,-118.4519
34.0363,-118.4554
34.1505,-118.44
34.2022,-118.4356
34.1961,-118.4487
34.192,-118.4575
34.1877,-118.4421
34.1649,-118.4312
34.1758,-118.4618
34.1817,-118.44
34.1887,-118.4247
34.15,-118.4424
34.15,-118.4424
34.1695,-118.4159
34.153,-118.4312
34.1922,-118.4247
34.1548,-118.4379
34.164,-118.4531
34.1827,-118.4465
34.1512,-118.458
34.1847,-118.4553
34.1866,-118.5011
34.1749,-118.5308
34.2148,-118.5404
34.1903,-118.4815
34.1984,-118.5206
34.1749,-118.5344
34.2085,-118.4837
34.1717,-118.4757
34.1976,-118.4799
34.1939,-118.4924
34.2047,-118.5531
34.1418,-118.4973
34.1571,-118.5142
34.2011,-118.536
34.1618,-118.4924
34.1478,-118.5231
34.1993,-118.5535
34.1687,-118.5244
34.1903,-118.48
34.2189,-118.5216
34.2093,-118.5301
34.1746,-118.5122
34.1903,-118.5317
34.114,-118.1978
34.1152,-118.1924
34.089,-118.2114
34.1068,-118.2016
34.1109,-118.2016
34.0982,-118.294
34.0839,-118.2224
34.1154,-118.2638
34.1017,-118.2295
34.1085,-118.2011
34.1094,-118.1963
33.9924,-118.3068
33.971,-118.3135
33.9721,-118.2608
33.9728,-118.2962
33.9837,-118.3245
33.991,-118.3126
33.9619,-118.2739
33.9997,-118.2842
33.9876,-118.3024
33.9711,-118.2629
33.9512,-118.3046
33.9713,-118.2673
33.9837,-118.32
33.9773,-118.2871
33.9665,-118.2695
34.0038,-118.2842
33.9696,-118.2739
33.9846,-118.3068
33.9728,-118.2739
33.971,-118.2981
33.9924,-118.2809
33.973,-118.2717
33.9818,-118.3279
33.9679,-118.2827
33.9779,-118.2739
33.9756,-118.2739
34.0188,-118.2549
34.0057,-118.274
33.9966,-118.2652
33.9934,-118.2739
34.0104,-118.2535
34.0316,-118.2657
34.0247,-118.2734
34.0149,-118.2709
33.9852,-118.2696
34.0289,-118.2686
33.9834,-118.2718
33.9935,-118.2565
33.9882,-118.4741
33.9667,-118.4181
33.9765,-118.381
34.0191,-118.4113
34.0082,-118.437
33.9712,-118.3724
33.9718,-118.4603
33.9758,-118.3767
33.9992,-118.411
33.9591,-118.4419
33.9982,-118.4181
33.9547,-118.4268
33.9711,-118.3788
33.9612,-118.3993
34.0281,-118.3904
34.1558,-118.39
34.1921,-118.4836
34.203,-118.5535
34.2048,-118.5535
34.1645,-118.5244
34.1738,-118.5407
34.2138,-118.5448
34.2139,-118.4837
34.1745,-118.5384
34.1926,-118.508
34.1476,-118.5034
34.1926,-118.508
34.1975,-118.5055
34.1975,-118.5055
34.2105,-118.5011
34.1742,-118.5067
34.1606,-118.5574
34.1939,-118.5079
34.2129,-118.5302
34.1728,-118.5568
34.1435,-118.4776
34.1961,-118.4793
34.1939,-118.4793
34.1902,-118.5448
34.2048,-118.5273
34.1866,-118.5535
34.1769,-118.5384
34.1525,-118.5455
34.192,-118.5142
34.1893,-118.5031
34.2048,-118.5339
34.2148,-118.5404
34.1876,-118.4983
34.192,-118.4749
34.1749,-118.5308
34.1903,-118.5317
34.1895,-118.51
34.1675,-118.5226
34.1947,-118.5603
34.1723,-118.5447
34.1939,-118.5055
34.1976,-118.4799
34.1775,-118.5338
34.1848,-118.536
34.1526,-118.5309
34.1876,-118.5573
34.1698,-118.5308
34.1386,-118.5525
34.1903,-118.4793
34.1769,-118.5384
34.1993,-118.5471
34.2077,-118.4912
34.1866,-118.5011
34.2012,-118.4738
34.1975,-118.5099
34.1484,-118.5585
34.1774,-118.5387
34.2047,-118.5531
34.1691,-118.5512
34.1903,-118.48
34.1587,-118.5273
34.1745,-118.5461
34.1723,-118.5142
34.2147,-118.5142
34.1903,-118.5225
34.2175,-118.5426
34.1757,-118.5407
34.1948,-118.545
34.1888,-118.4837
34.1769,-118.5384
34.2048,-118.5175
34.2074,-118.4794
34.1569,-118.4953
34.2207,-118.5405
34.1866,-118.5535
34.1562,-118.4737
34.2012,-118.5579
34.1487,-118.4744
34.1668,-118.5164
34.2085,-118.4771
34.166,-118.5095
34.18,-118.5386
34.1763,-118.5076
34.1903,-118.4836
34.2147,-118.5142
34.166,-118.5095
34.1939,-118.4967
34.1927,-118.5011
34.203,-118.5011
34.1939,-118.5373
34.2012,-118.5579
34.1774,-118.5387
34.1905,-118.4749
34.1914,-118.5546
34.2208,-118.5317
34.1807,-118.536
34.2077,-118.4912
34.1976,-118.4799
34.1939,-118.4967
34.2148,-118.5404
34.1876,-118.5376
34.1682,-118.5406
34.1995,-118.5555
34.1976,-118.4749
34.1686,-118.5203
34.1939,-118.5373
34.1889,-118.4924
34.1975,-118.5284
34.2107,-118.53
34.2047,-118.5531
34.1975,-118.5273
34.1921,-118.4836
34.1672,-118.5411
34.1975,-118.5317
34.1954,-118.5577
34.1993,-118.5448
34.1802,-118.5098
34.1775,-118.5338
34.2012,-118.4771
34.189,-118.4982
34.2217,-118.43
34.3012,-118.4248
34.3061,-118.4414
34.3101,-118.4273
34.2289,-118.4503
34.2153,-118.4519
34.2751,-118.4554
34.2342,-118.4436
34.2319,-118.4129
34.32,-118.4423
34.2267,-118.4704
34.2604,-118.4505
34.3035,-118.419
34.2421,-118.4261
34.25,-118.4544
34.2747,-118.4696
34.2282,-118.4536
34.2537,-118.4698
34.2353,-118.4404
34.2504,-118.4291
34.3205,-118.4664
34.2524,-118.4707
34.3061,-118.4414
34.2231,-118.4553
34.2319,-118.4655
34.2594,-118.4386
34.2264,-118.4493
34.2184,-118.4698
34.2338,-118.4301
34.2164,-118.4372
34.2165,-118.4636
34.2393,-118.4371
34.263,-118.4712
34.3182,-118.4313
34.2991,-118.4638
34.2293,-118.4307
34.2179,-118.4636
34.2355,-118.4536
34.2216,-118.4488
34.23,-118.4656
34.3056,-118.4357
34.2356,-118.4698
34.2462,-118.4464
34.2248,-118.4488
34.2474,-118.4333
34.2316,-118.4429
34.2247,-118.4655
34.2216,-118.4488
34.2922,-118.4549
34.2633,-118.4586
34.2741,-118.4484
34.3066,-118.4356
34.3189,-118.4124
34.2318,-118.4503
34.2356,-118.4698
34.2301,-118.4611
34.2152,-118.4553
34.2152,-118.4553
34.261,-118.4698
34.3141,-118.4293
34.307,-118.4297
34.2927,-118.4474
34.2215,-118.4553
34.067,-118.2899
34.0608,-118.286
34.0637,-118.2857
34.055,-118.2865
34.0598,-118.2979
34.0473,-118.2936
34.0636,-118.3047
34.0482,-118.309
34.0437,-118.3029
34.0636,-118.2954
34.0735,-118.2868
34.067,-118.2899
34.0672,-118.2973
34.0799,-118.3181
34.0654,-118.2992
34.0777,-118.3023
34.0038,-118.4423
33.9663,-118.4007
33.9663,-118.3885
34.0257,-118.3993
34.0238,-118.4407
34.0014,-118.438
34.1516,-118.3754
34.134,-118.345
34.1722,-118.3844
34.1649,-118.3921
34.1608,-118.3774
34.1448,-118.4117
34.1722,-118.3746
34.1849,-118.3746
34.1667,-118.3643
34.194,-118.4214
34.1758,-118.3648
34.1584,-118.3746
34.1467,-118.3964
34.1594,-118.3657
34.1649,-118.4019
34.1444,-118.3956
34.1481,-118.3703
34.16,-118.3774
34.1806,-118.3602
34.1684,-118.4013
34.1576,-118.379
34.1722,-118.391
34.1448,-118.3926
34.1613,-118.4052
34.1867,-118.3965
34.1867,-118.3865
34.2012,-118.3822
34.1621,-118.3706
34.1337,-118.3632
34.167,-118.3759
34.154,-118.3648
34.1389,-118.3416
34.1545,-118.3684
34.1487,-118.4202
34.1649,-118.3724
34.1903,-118.3703
34.2037,-118.421
34.1849,-118.3834
34.1867,-118.3899
34.2012,-118.416
34.194,-118.3877
34.1649,-118.3604
34.1284,-118.3568
34.2066,-118.4144
34.1486,-118.4063
34.1337,-118.3632
34.1414,-118.3686
34.154,-118.3855
34.1758,-118.3746
34.1722,-118.3771
34.1284,-118.3472
34.1289,-118.3478
34.2143,-118.4165
34.1467,-118.3987
34.1649,-118.3664
34.1468,-118.403
34.134,-118.345
34.2012,-118.4094
34.1608,-118.3757
34.1685,-118.4019
34.1722,-118.3594
34.1904,-118.4081
34.1849,-118.4095
34.1903,-118.3856
34.2012,-118.4094
34.175,-118.379
34.1685,-118.4008
34.1382,-118.3602
34.1504,-118.3987
34.1649,-118.3659
34.1412,-118.3722
34.1722,-118.3965
34.1649,-118.3921
34.1613,-118.3834
34.1903,-118.4052
34.203,-118.3779
34.1393,-118.3949
34.166,-118.3714
34.1687,-118.3703
34.1849,-118.3746
34.203,-118.4138
34.1704,-118.3943
34.1849,-118.3845
34.1429,-118.403
34.163,-118.3734
34.1687,-118.3664
34.1704,-118.3943
34.178,-118.3825
34.167,-118.3759
34.1922,-118.3845
34.1533,-118.4058
34.164,-118.3706
34.1354,-118.3631
34.1649,-118.3724
34.2058,-118.3921
34.1681,-118.3765
34.143,-118.3727
34.1922,-118.3845
34.1681,-118.379
34.2184,-118.4112
