c0,c1
34.071,-118.2302
34.046,-118.2509
34.0515,-118.2424
34.045,-118.264
34.0405,-118.2604
34.0615,-118.2412
34.045,-118.2628
34.0506,-118.2368
34.0423,-118.2452
34.0525,-118.2416
34.0423,-118.2452
34.0449,-118.2458
34.0587,-118.233
34.0673,-118.2489
34.0503,-118.2504
34.0459,-118.2669
34.0435,-118.2471
34.0389,-118.255
34.0395,-118.2656
34.0479,-118.2612
34.0382,-118.2384
34.0408,-118.2428
34.0628,-118.2395
34.0626,-118.2445
34.0551,-118.2545
34.0617,-118.2469
34.0408,-118.2428
34.0454,-118.236
34.0585,-118.253
34.0481,-118.2507
34.0449,-118.2528
34.0474,-118.2496
34.0473,-118.2601
34.0423,-118.2631
34.0522,-118.2434
34.0504,-118.2409
34.0473,-118.2566
34.0439,-118.2514
34.0554,-118.239
34.0503,-118.2504
34.0442,-118.2439
34.0554,-118.239
34.0446,-118.249
34.0401,-118.2504
34.0442,-118.2439
34.0544,-118.2466
34.0454,-118.2657
34.0408,-118.2428
34.0433,-118.2504
34.0535,-118.256
34.0317,-118.2641
34.0423,-118.2452
34.0442,-118.2439
34.0435,-118.2471
34.0377,-118.2425
33.8503,-118.2843
34.0407,-118.268
34.0561,-118.2501
34.0686,-118.2266
34.0371,-118.2612
34.0474,-118.2496
34.0435,-118.2427
34.0336,-118.2459
34.0412,-118.2436
34.0721,-118.2479
34.071,-118.2302
34.0635,-118.2458
34.0402,-118.2684
34.0402,-118.2684
34.0607,-118.2405
34.0565,-118.2411
34.0613,-118.2352
34.072,-118.2508
34.0446,-118.249
34.0612,-118.2417
34.043,-118.242
34.3767,-118.5263
34.0467,-118.2485
34.0357,-118.2593
34.0439,-118.2514
34.0423,-118.2452
34.0487,-118.2588
34.0423,-118.2452
34.051,-118.248
34.0449,-118.2458
34.0607,-118.2405
34.048,-118.2438
34.046,-118.2509
34.0394,-118.2496
34.0493,-118.2418
34.0487,-118.2588
34.0458,-118.2614
34.0419,-118.2485
34.0455,-118.2452
34.0515,-118.2424
34.0416,-118.2584
34.0437,-118.2652
34.0446,-118.245
34.048,-118.2577
34.0439,-118.2479
34.0416,-118.2584
34.0481,-118.2507
34.0454,-118.2657
34.0474,-118.2496
34.0439,-118.2514
34.0363,-118.2573
34.0673,-118.2401
34.0433,-118.2504
34.0522,-118.2538
34.0549,-118.2426
34.0312,-118.2615
34.0312,-118.2615
34.0455,-118.2381
34.0503,-118.2504
34.0532,-118.2425
34.0467,-118.2485
34.0549,-118.2426
34.0412,-118.2436
34.0516,-118.2561
34.0481,-118.2507
34.0353,-118.2698
34.0454,-118.2466
34.0189,-118.4888
34.0459,-118.2545
34.0317,-118.2641
34.0506,-118.2368
34.0591,-118.2412
34.0433,-118.2504
34.0591,-118.2412
34.0557,-118.2488
34.039,-118.24
34.0454,-118.2466
34.0452,-118.2534
34.0444,-118.2628
34.0445,-118.2523
34.0534,-118.2409
34.0439,-118.2514
34.0485,-118.2447
34.0535,-118.256
34.0387,-118.2576
34.0311,-118.2631
34.0442,-118.2439
34.0423,-118.2631
34.0446,-118.249
34.0423,-118.2452
34.037,-118.2583
34.0363,-118.2573
34.0387,-118.2611
34.0382,-118.2384
34.0591,-118.2412
34.0363,-118.2573
34.0472,-118.2442
34.0571,-118.2509
34.0515,-118.2424
34.0385,-118.2437
34.0511,-118.2381
34.0391,-118.2581
34.071,-118.2302
34.0515,-118.2424
34.0347,-118.2602
34.0459,-118.2579
34.048,-118.256
34.0437,-118.2652
34.0515,-118.2424
34.054,-118.2435
34.0502,-118.254
34.0407,-118.2468
34.0653,-118.2412
34.0668,-118.2301
34.046,-118.2509
34.0446,-118.249
34.0493,-118.2418
34.0457,-118.2364
34.0342,-118.2673
34.0502,-118.254
34.0473,-118.2601
34.0479,-118.2612
34.045,-118.264
34.0516,-118.2561
34.0384,-118.2305
34.0452,-118.2569
34.0412,-118.2436
34.0591,-118.2412
34.0461,-118.2476
34.0364,-118.2707
34.0364,-118.2707
34.0474,-118.2496
34.0668,-118.2359
34.0359,-118.2344
34.0677,-118.2398
34.0482,-118.2472
34.0457,-118.269
34.0551,-118.2545
34.0439,-118.2514
34.0516,-118.2561
34.0467,-118.2485
34.0403,-118.2421
34.0401,-118.2459
34.0382,-118.2384
34.0682,-118.2502
34.0392,-118.2363
34.0449,-118.2458
34.0413,-118.2338
34.0474,-118.2496
34.0481,-118.2507
34.0442,-118.2439
34.0604,-118.2393
34.0357,-118.2593
34.0633,-118.229
34.0668,-118.2359
34.0405,-118.2508
34.0463,-118.2515
34.043,-118.2571
34.0467,-118.2411
34.0535,-118.256
34.0449,-118.2458
34.0372,-118.2654
34.0467,-118.2485
34.0437,-118.2652
34.043,-118.242
34.0472,-118.2351
34.0428,-118.2461
34.0473,-118.2601
34.0516,-118.2561
34.0426,-118.2412
34.0446,-118.249
34.0613,-118.2446
34.0565,-118.2395
34.0435,-118.2427
34.0565,-118.2445
34.048,-118.256
34.0623,-118.2383
34.0515,-118.2424
34.0535,-118.256
34.0522,-118.2538
34.0496,-118.2458
34.0516,-118.2561
34.0449,-118.2458
34.0628,-118.2395
34.0419,-118.2485
34.0446,-118.249
34.0544,-118.2378
34.0446,-118.249
34.0401,-118.2668
34.0494,-118.244
34.0389,-118.255
34.0446,-118.249
34.045,-118.264
34.045,-118.264
34.0591,-118.2412
34.0549,-118.2426
34.0474,-118.2496
34.0516,-118.2561
34.0617,-118.2469
34.0487,-118.2588
34.0451,-118.2604
34.0372,-118.2654
34.0398,-118.2726
34.0439,-118.2514
34.0446,-118.245
34.049,-118.2381
34.0474,-118.2496
34.0451,-118.2604
34.0495,-118.2529
34.0472,-118.2381
34.0458,-118.243
34.0473,-118.2601
34.0544,-118.2535
34.0459,-118.2579
34.0515,-118.2424
34.0494,-118.2581
34.0481,-118.2542
34.0407,-118.2541
34.0474,-118.2496
34.0384,-118.2571
34.0413,-118.2517
34.0467,-118.2556
34.0419,-118.2485
34.0377,-118.2621
34.0549,-118.2426
34.0423,-118.2452
34.0416,-118.2584
34.0446,-118.249
34.0493,-118.2418
34.0488,-118.2483
34.0473,-118.2425
34.0587,-118.233
34.0547,-118.2505
34.0446,-118.249
34.0433,-118.2504
34.0419,-118.2523
34.0423,-118.2666
34.0454,-118.2657
34.0591,-118.2412
34.0633,-118.229
34.0416,-118.255
34.0563,-118.2374
34.0455,-118.2381
34.0515,-118.2424
34.0327,-118.2683
34.0371,-118.2551
34.0482,-118.2472
34.0535,-118.256
34.0467,-118.2556
34.0363,-118.2677
34.0644,-118.2387
34.0423,-118.2452
34.0435,-118.2471
34.0589,-118.2323
34.0376,-118.2594
34.0419,-118.2485
34.0423,-118.2452
34.0515,-118.2424
34.0473,-118.2566
34.0503,-118.247
34.0473,-118.2566
34.0416,-118.262
34.0516,-118.2561
34.0433,-118.2504
34.0464,-118.2447
34.045,-118.264
34.039,-118.24
34.0419,-118.2523
34.0495,-118.2494
34.0479,-118.2612
34.0515,-118.2424
34.0446,-118.249
34.043,-118.242
34.0489,-118.2519
34.0481,-118.2507
34.0417,-118.2443
34.0424,-118.2493
34.0423,-118.2452
34.0612,-118.2417
34.0522,-118.2434
34.0632,-118.2408
34.0563,-118.2374
34.0446,-118.249
34.0473,-118.2601
34.0402,-118.2633
34.0515,-118.2424
34.0348,-118.2362
34.0623,-118.2383
34.0482,-118.2472
34.0435,-118.2427
34.0467,-118.2462
34.0446,-118.249
34.0458,-118.243
34.0479,-118.2612
34.0466,-118.259
34.043,-118.2341
34.0482,-118.2472
34.052,-118.2332
34.0467,-118.252
34.0522,-118.2434
34.0382,-118.2603
34.0435,-118.2471
34.0407,-118.268
34.051,-118.248
34.0502,-118.254
34.0581,-118.2371
34.0523,-118.2572
34.0451,-118.2604
34.0549,-118.2426
34.036,-118.2371
34.0503,-118.2504
34.0438,-118.2397
34.0459,-118.2545
34.0428,-118.2461
34.0502,-118.254
34.0312,-118.2615
34.0473,-118.2601
34.0459,-118.2579
34.0396,-118.2671
34.0474,-118.2496
34.0433,-118.2377
34.0037,-118.3045
34.0631,-118.2337
34.045,-118.264
34.0433,-118.2504
34.0423,-118.2452
34.0502,-118.254
34.0387,-118.2611
34.051,-118.248
34.0446,-118.245
34.0428,-118.2461
34.0412,-118.2436
34.2139,-118.5361
34.046,-118.2509
34.0372,-118.2654
34.0453,-118.2499
34.0451,-118.2604
34.0372,-118.2418
34.045,-118.264
34.0389,-118.2643
34.0454,-118.2657
34.0419,-118.2485
34.0352,-118.2654
34.0453,-118.2499
34.0459,-118.2657
34.0446,-118.249
34.0473,-118.2566
34.0394,-118.2496
34.039,-118.2444
34.0504,-118.2409
34.0445,-118.2558
34.0389,-118.2643
34.0607,-118.2405
34.0522,-118.2434
34.0487,-118.2588
34.0504,-118.2409
34.0531,-118.2478
34.0467,-118.2485
34.0405,-118.2567
34.0464,-118.2402
34.0453,-118.2499
34.0423,-118.2452
34.0412,-118.2474
34.0661,-118.2476
34.0435,-118.2427
34.0481,-118.2542
34.0401,-118.2668
34.0446,-118.249
34.0409,-118.2609
34.0458,-118.243
34.0516,-118.2561
34.0446,-118.245
34.043,-118.2641
34.0466,-118.2427
34.0423,-118.2666
34.0398,-118.2413
34.0467,-118.2485
34.0661,-118.2407
34.0423,-118.2452
34.0317,-118.2641
34.0453,-118.2499
34.0412,-118.2474
34.0433,-118.2504
34.0387,-118.2519
34.0445,-118.2523
34.0674,-118.2468
34.0416,-118.255
34.0474,-118.2531
34.0401,-118.2668
34.051,-118.248
34.0478,-118.2467
34.0423,-118.2452
34.0402,-118.2598
34.0502,-118.254
34.0435,-118.2427
34.0378,-118.2561
34.0407,-118.2468
34.0395,-118.2527
34.045,-118.264
34.0529,-118.2549
34.0349,-118.263
34.0502,-118.254
34.0382,-118.2384
34.0566,-118.2531
34.035,-118.2615
34.0449,-118.2458
34.0401,-118.2533
34.0446,-118.249
34.0416,-118.2584
34.0502,-118.254
34.0382,-118.2384
34.0612,-118.2417
34.0446,-118.249
34.0428,-118.2532
34.0515,-118.2424
34.0446,-118.249
34.0357,-118.2344
34.0446,-118.249
34.0435,-118.2427
33.9891,-118.3236
34.1293,-118.219
33.9757,-118.3309
33.9667,-118.2871
34.1245,-118.226
33.97,-118.3308
33.991,-118.316
33.9545,-118.309
33.9545,-118.309
33.9728,-118.2783
33.9728,-118.309
34.1148,-118.1826
33.9746,-118.309
34.0019,-118.3002
33.9892,-118.3089
33.9737,-118.3309
34.1178,-118.2488
33.9856,-118.3089
33.9582,-118.3112
34.0938,-118.2551
33.9722,-118.2695
34.0958,-118.2868
33.9708,-118.2783
33.991,-118.316
34.1181,-118.1793
34.0864,-118.2304
33.9785,-118.3046
33.9969,-118.2915
34.1085,-118.2011
34.1078,-118.2376
33.9798,-118.309
33.973,-118.2717
33.9876,-118.3068
33.9694,-118.2608
33.9891,-118.3285
33.9996,-118.3002
34.0917,-118.2796
33.9708,-118.2783
33.959,-118.3046
33.977,-118.3133
33.9644,-118.2842
34.1157,-118.1912
34.0027,-118.2871
33.9622,-118.2827
34.1098,-118.2629
34.1179,-118.2378
33.9637,-118.3025
33.9782,-118.3216
34.0982,-118.294
33.9432,-118.309
34.1054,-118.2918
34.1245,-118.2038
33.9872,-118.3264
33.9969,-118.3002
33.9717,-118.2842
34.0907,-118.2121
34.1054,-118.1923
33.9637,-118.2871
33.9806,-118.2958
33.9851,-118.3068
34.1092,-118.2813
33.9647,-118.2695
33.9833,-118.2811
34.0027,-118.2856
33.9846,-118.3338
33.9924,-118.3046
34.1268,-118.1884
34.1103,-118.2496
34.1228,-118.2136
33.9782,-118.3294
34.0017,-118.298
34.1253,-118.2296
34.1553,-118.3007
33.9519,-118.3046
34.0019,-118.3113
33.9792,-118.2958
34.1181,-118.1894
33.9764,-118.2892
33.9891,-118.3176
33.973,-118.2695
33.9628,-118.2717
33.9969,-118.3002
33.9629,-118.2717
33.9799,-118.2918
33.9881,-118.3352
33.9545,-118.309
33.9745,-118.3309
33.9545,-118.309
34.0821,-118.257
34.1008,-118.2347
33.9953,-118.2871
33.994,-118.3308
33.9892,-118.3089
33.9915,-118.2871
33.9829,-118.3338
34.0796,-118.2547
34.1106,-118.2702
33.9633,-118.2739
34.1004,-118.244
33.9432,-118.3057
34.0037,-118.2896
34.1194,-118.177
33.9505,-118.3134
33.9859,-118.3046
33.9718,-118.2739
33.9872,-118.3352
33.9873,-118.3245
34.1323,-118.2702
33.9818,-118.3245
34.1059,-118.1958
33.9799,-118.2981
33.9892,-118.3045
33.9662,-118.2717
33.9709,-118.2739
33.9698,-118.2827
33.9833,-118.2856
34.1011,-118.2462
33.9519,-118.309
33.9745,-118.333
33.9736,-118.2914
34.0833,-118.2723
33.977,-118.3003
33.9792,-118.2958
34.1062,-118.2563
34.0935,-118.2918
33.9638,-118.2651
33.9487,-118.309
34.1172,-118.1912
34.0909,-118.2893
33.9964,-118.3101
34.1186,-118.245
34.1003,-118.2355
34.0006,-118.289
33.9806,-118.2859
34.0899,-118.2592
33.9814,-118.3111
33.9915,-118.2958
33.9647,-118.2629
34.0009,-118.2827
34.0028,-118.3089
33.9764,-118.3255
33.9824,-118.298
34.11,-118.192
33.9582,-118.309
33.9694,-118.263
34.0017,-118.298
33.9876,-118.3068
33.9798,-118.3112
33.9942,-118.298
34.1169,-118.1723
33.9798,-118.3112
33.9764,-118.3255
33.9806,-118.3003
33.9728,-118.3155
34.0981,-118.2972
33.998,-118.3138
33.9854,-118.3338
33.9854,-118.3338
34.0017,-118.2896
33.9851,-118.2827
34.1256,-118.1862
34.1136,-118.1791
33.9746,-118.2981
33.9933,-118.3089
33.9778,-118.3003
34.1106,-118.199
34.1293,-118.2676
34.1058,-118.2554
33.9845,-118.3363
33.9627,-118.3134
33.9671,-118.2717
33.9642,-118.2761
33.991,-118.3138
34.1106,-118.199
33.991,-118.3101
33.9708,-118.2783
34.1293,-118.219
33.9432,-118.3123
33.9432,-118.3123
33.9675,-118.263
33.9671,-118.2717
34.0956,-118.2918
33.9814,-118.3046
34.0976,-118.2545
34.1203,-118.2143
33.989,-118.3308
33.9909,-118.3215
33.9728,-118.309
33.9647,-118.2673
34.0904,-118.2272
33.9754,-118.3112
33.9688,-118.2856
33.979,-118.3112
33.9778,-118.3024
33.9778,-118.3003
33.9778,-118.3003
33.9853,-118.3464
33.9679,-118.2739
33.9601,-118.2881
33.9737,-118.2962
33.9773,-118.2871
33.9636,-118.2893
33.9897,-118.2842
34.1237,-118.2215
34.0931,-118.2141
33.9661,-118.2739
33.9736,-118.2914
33.9628,-118.2717
33.9997,-118.2842
33.9747,-118.2783
33.9619,-118.2695
34.0938,-118.2551
34.107,-118.1923
34.1115,-118.1915
34.1015,-118.2716
34.1245,-118.2038
33.9806,-118.3003
33.9478,-118.3025
33.9692,-118.3003
34.1258,-118.2696
33.9905,-118.2856
33.9713,-118.2739
33.9601,-118.2782
33.9719,-118.2981
33.9892,-118.2871
33.9814,-118.3024
33.9624,-118.2783
34.0037,-118.2878
33.9932,-118.2915
34.1092,-118.2714
34.0899,-118.277
33.9689,-118.2739
34.1036,-118.2874
34.0815,-118.2638
33.9891,-118.3285
33.9765,-118.328
33.96,-118.3134
34.0906,-118.2326
34.0981,-118.2983
33.985,-118.2915
34.0028,-118.3149
33.9884,-118.3024
33.9647,-118.2608
33.977,-118.3046
33.9884,-118.3024
33.9669,-118.2783
33.9897,-118.3002
33.9708,-118.2783
33.9829,-118.3309
33.94,-118.3134
33.9757,-118.3338
33.94,-118.3134
33.9915,-118.3024
33.9667,-118.2871
33.9833,-118.2938
33.9792,-118.2871
33.9819,-118.3168
33.9883,-118.2838
33.9969,-118.3002
34.0934,-118.2974
33.9792,-118.2892
33.9942,-118.3046
34.1499,-118.285
33.9976,-118.3149
34.1293,-118.2182
34.1151,-118.2553
33.9873,-118.3167
33.9932,-118.3177
34.1198,-118.2029
33.991,-118.3149
33.9564,-118.3079
34.1198,-118.1783
33.9933,-118.2856
33.9842,-118.2915
33.9692,-118.3003
33.9619,-118.294
33.9625,-118.2871
33.991,-118.3138
34.0029,-118.2816
34.0857,-118.2706
33.9891,-118.327
33.9644,-118.2827
34.0776,-118.2594
33.9905,-118.2871
34.125,-118.2741
34.1069,-118.2901
34.0792,-118.268
33.9746,-118.2944
33.9851,-118.2841
33.9915,-118.2809
33.9916,-118.298
34.1013,-118.2757
33.97,-118.3308
33.9824,-118.2958
33.9785,-118.309
34.1247,-118.1965
33.9646,-118.2717
34.1053,-118.1934
33.97,-118.3308
34.2575,-118.5023
33.989,-118.3294
33.9673,-118.3003
34.0898,-118.2268
34.0898,-118.2268
33.9842,-118.281
33.9916,-118.298
33.995,-118.3225
34.1191,-118.2501
33.9797,-118.3309
33.9691,-118.309
33.9719,-118.321
33.9836,-118.3352
33.9881,-118.342
33.9851,-118.2841
33.9924,-118.2871
33.9875,-118.3046
34.1174,-118.1972
34.108,-118.1961
33.9708,-118.2783
33.9708,-118.2783
33.9717,-118.2856
33.998,-118.3113
34.1238,-118.1964
33.9941,-118.2937
33.973,-118.2673
33.9625,-118.2871
33.989,-118.3294
34.125,-118.2656
33.9527,-118.309
33.9806,-118.3352
33.9611,-118.2586
33.9806,-118.3309
33.9721,-118.2608
34.1054,-118.3006
33.9792,-118.2892
33.9624,-118.2739
33.9499,-118.309
33.9709,-118.3156
34.0028,-118.3067
33.9997,-118.2827
33.961,-118.2717
33.9709,-118.2739
33.9655,-118.3134
33.9746,-118.3003
33.9637,-118.294
33.9637,-118.2827
34.1096,-118.2422
33.9763,-118.2827
33.9933,-118.2827
33.9781,-118.3324
33.9792,-118.2871
34.0978,-118.2275
33.9892,-118.3045
33.9582,-118.309
34.1174,-118.1861
34.1174,-118.1861
34.0017,-118.2959
34.1048,-118.1996
34.119,-118.2422
33.9703,-118.294
33.9764,-118.3255
34.1109,-118.2795
33.9727,-118.3286
33.9655,-118.3178
33.9951,-118.3024
33.9545,-118.309
33.96,-118.3025
34.1186,-118.1848
34.1298,-118.2267
33.9883,-118.2859
33.977,-118.3046
33.9897,-118.3023
33.9778,-118.3068
33.9688,-118.2695
34.1128,-118.1924
33.9618,-118.3025
33.9601,-118.2695
34.1414,-118.2214
33.9745,-118.3309
34.1173,-118.2388
33.9624,-118.2893
34.0814,-118.2545
33.9707,-118.2871
34.1137,-118.2844
34.1403,-118.1944
33.9905,-118.2915
33.9519,-118.309
33.9654,-118.2739
34.1085,-118.2011
34.1054,-118.2918
33.9712,-118.2586
34.0968,-118.2972
34.1052,-118.2699
33.9643,-118.2856
33.9924,-118.2871
33.996,-118.3002
33.9638,-118.2651
33.9718,-118.2783
34.1027,-118.2896
34.0759,-118.2553
33.9951,-118.298
33.9942,-118.298
33.9727,-118.3309
33.9893,-118.2827
33.9875,-118.2915
33.9774,-118.2838
34.114,-118.19
34.1266,-118.1965
33.9932,-118.3193
34.0935,-118.2918
33.9873,-118.3225
34.0038,-118.2827
34.1036,-118.2918
33.9713,-118.2695
34.1137,-118.1819
33.9727,-118.2871
33.9708,-118.2783
33.9941,-118.3203
34.0971,-118.2724
33.9633,-118.2761
33.9915,-118.2871
34.1123,-118.2853
33.9875,-118.2915
34.0864,-118.219
33.9708,-118.2783
34.1013,-118.2363
33.9647,-118.2629
33.9642,-118.2739
33.9642,-118.2739
33.9708,-118.2739
33.9782,-118.2871
33.9941,-118.3247
33.973,-118.2673
33.9708,-118.2783
33.9708,-118.2783
34.0909,-118.2893
34.1119,-118.1963
33.989,-118.3308
33.9545,-118.3134
33.9746,-118.3003
34.1143,-118.203
34.1036,-118.2984
34.0972,-118.2592
34.0981,-118.2983
34.0866,-118.2241
34.1128,-118.2828
33.9892,-118.3062
33.9699,-118.2761
33.9655,-118.3046
33.9713,-118.2695
34.1304,-118.2717
33.9951,-118.3002
34.1245,-118.2038
34.1245,-118.2038
33.9708,-118.2783
34.1174,-118.2298
33.9931,-118.3308
34.1155,-118.2132
34.0935,-118.2918
33.9874,-118.2827
33.9933,-118.2871
33.9644,-118.2959
33.9708,-118.2783
33.9746,-118.2918
33.9628,-118.2739
34.1382,-118.1874
33.9823,-118.2841
34.0027,-118.2915
34.127,-118.2207
34.1183,-118.2224
33.9737,-118.2842
34.0882,-118.2226
34.1036,-118.2874
33.9814,-118.2958
34.0982,-118.2819
33.9846,-118.3279
34.1018,-118.2852
34.1327,-118.1959
33.9737,-118.2981
34.1153,-118.232
33.9761,-118.2871
34.0017,-118.298
33.9819,-118.287
33.9662,-118.2717
33.9951,-118.3089
34.1245,-118.2038
33.973,-118.2575
33.9664,-118.3046
33.959,-118.3003
33.986,-118.2843
34.1356,-118.1945
33.9892,-118.3089
33.9892,-118.2827
33.9747,-118.2812
33.9876,-118.3068
33.9933,-118.3089
33.9891,-118.3149
33.9957,-118.2856
34.1374,-118.1897
34.0983,-118.2304
33.9646,-118.2695
33.9891,-118.316
33.9846,-118.2892
33.989,-118.3332
34.0027,-118.2937
33.9863,-118.3378
33.989,-118.3399
33.9782,-118.3236
34.1018,-118.2945
34.0037,-118.3113
33.9761,-118.2871
33.9707,-118.2893
33.9996,-118.298
33.9745,-118.3309
33.984,-118.3186
33.9805,-118.2937
33.9824,-118.2827
33.9891,-118.3285
33.9814,-118.3068
34.0814,-118.2257
33.9745,-118.3309
33.977,-118.3324
33.979,-118.2809
33.9942,-118.2783
34.0982,-118.2895
33.9897,-118.2915
33.9964,-118.3126
33.9776,-118.3294
33.9869,-118.2915
34.097,-118.2918
33.9829,-118.3338
33.9601,-118.2739
33.9997,-118.2827
33.9795,-118.2838
34.1056,-118.2008
33.9979,-118.2893
33.9662,-118.2717
34.1155,-118.1843
34.0972,-118.2592
33.9655,-118.309
34.1325,-118.2312
34.09,-118.2318
33.9891,-118.3285
34.1179,-118.2378
33.9628,-118.2959
34.12,-118.1992
33.9933,-118.3138
34.1094,-118.1963
33.9892,-118.3089
34.1194,-118.1889
33.9957,-118.2856
34.0029,-118.2816
34.1155,-118.2132
34.0954,-118.2961
33.9987,-118.2937
33.983,-118.3216
33.9873,-118.3157
33.9899,-118.298
33.9905,-118.2856
33.9747,-118.2783
33.9892,-118.3089
33.9708,-118.2783
33.9708,-118.2739
34.0874,-118.2177
33.9728,-118.3112
33.9679,-118.2739
33.9842,-118.2841
33.9728,-118.3046
33.9964,-118.3126
33.9964,-118.3126
33.9964,-118.3126
33.9826,-118.3459
34.1051,-118.2313
33.9951,-118.3193
33.9785,-118.3046
34.0038,-118.2827
33.9964,-118.2894
33.9951,-118.3193
33.9527,-118.3024
34.1,-118.2852
33.9881,-118.3399
33.9829,-118.3309
33.9792,-118.2918
34.1066,-118.1989
33.9829,-118.3338
34.0906,-118.2326
33.96,-118.316
33.9941,-118.3294
34.1275,-118.2259
33.9699,-118.2813
33.9811,-118.3226
33.9833,-118.2827
34.1,-118.2852
33.9728,-118.3035
33.96,-118.294
33.9647,-118.2608
33.9842,-118.2938
34.1019,-118.2548
34.1169,-118.1872
34.089,-118.2437
34.1157,-118.1912
33.9951,-118.3046
33.9987,-118.2915
33.9897,-118.2893
33.9792,-118.2918
33.9825,-118.3568
33.9655,-118.309
34.0909,-118.2846
33.97,-118.309
33.9746,-118.3177
34.0028,-118.2827
33.9685,-118.2608
33.9713,-118.2695
34.1143,-118.203
34.0998,-118.2726
33.996,-118.3002
33.9709,-118.3068
34.1125,-118.2584
33.9914,-118.2915
